ts,machine_id,line,temp_c,vibration_mm_s,pressure_bar,throughput_units,status
2024-06-01 04:11:13,M001,LINE_1,45.83,2.23,5.63,64.0,ok
2024-06-01 04:11:13,M003,LINE_3,63.42,1.873,4.75,106.0,ok
2024-06-01 04:11:14,M017,LINE_1,54.47,1.482,5.52,95.0,ok
2024-06-01 04:11:17,M010,LINE_2,61.71,3.559,7.25,78.0,warn
2024-06-01 04:11:18,M022,LINE_2,60.54,2.812,5.76,110.0,ok
2024-06-01 04:11:20,M005,LINE_1,62.74,0.0,6.28,98.0,ok
2024-06-01 04:11:29,M010,LINE_2,74.88,4.153,6.07,65.0,warn
2024-06-01 04:11:38,M015,LINE_3,82.0,3.298,6.84,85.0,ok
2024-06-01 04:11:42,M009,LINE_1,77.47,2.605,4.74,73.0,ok
2024-06-01 04:11:53,M017,LINE_1,54.69,1.453,7.4,76.0,ok
2024-06-01 04:12:01,M016,LINE_4,62.63,3.226,6.08,91.0,ok
2024-06-01 04:12:02,M017,LINE_1,60.34,1.875,6.44,104.0,ok
2024-06-01 04:12:08,M015,LINE_3,64.86,1.88,6.22,102.0,ok
2024-06-01 04:12:10,M014,LINE_2,60.52,2.002,5.73,100.0,ok
2024-06-01 04:12:10,M006,LINE_2,70.63,3.353,6.14,98.0,ok
2024-06-01 04:12:11,M023,LINE_3,45.62,3.639,6.18,95.0,warn
2024-06-01 04:12:13,M018,LINE_2,49.96,2.888,6.44,86.0,ok
2024-06-01 04:12:17,M001,LINE_1,43.79,2.039,6.13,76.0,ok
2024-06-01 04:12:20,M015,LINE_3,54.08,2.365,6.03,95.0,ok
2024-06-01 04:12:34,M008,LINE_4,72.0,4.609,6.86,76.0,fault
2024-06-01 04:12:36,M024,LINE_4,62.15,1.535,5.38,91.0,ok
2024-06-01 04:12:38,M010,LINE_2,64.77,1.055,6.54,90.0,ok
2024-06-01 04:12:40,M023,LINE_3,65.22,2.402,5.33,111.0,ok
2024-06-01 04:12:41,M024,LINE_4,66.37,0.914,7.21,52.0,ok
2024-06-01 04:12:50,M014,LINE_2,60.12,0.542,6.56,99.0,ok
2024-06-01 04:13:04,M007,LINE_3,73.13,3.74,6.77,117.0,warn
2024-06-01 04:13:13,M002,LINE_2,74.9,1.842,5.07,94.0,ok
2024-06-01 04:13:19,M022,LINE_2,74.69,4.806,4.87,135.0,fault
2024-06-01 04:13:30,M010,LINE_2,75.31,4.191,5.9,73.0,warn
2024-06-01 04:13:35,M002,LINE_2,63.82,2.498,6.66,112.0,ok
2024-06-01 04:13:37,M011,LINE_3,71.7,3.776,5.54,89.0,warn
2024-06-01 04:13:38,M016,LINE_4,47.66,1.326,4.99,105.0,ok
2024-06-01 04:13:45,M023,LINE_3,62.3,3.143,5.55,100.0,ok
2024-06-01 04:13:53,M015,LINE_3,56.85,3.163,6.84,110.0,ok
2024-06-01 04:13:55,M024,LINE_4,57.83,2.87,5.8,101.0,ok
2024-06-01 04:14:14,M010,LINE_2,78.04,3.65,6.16,138.0,warn
2024-06-01 04:14:54,M007,LINE_3,65.12,3.102,6.15,122.0,ok
2024-06-01 04:14:57,M009,LINE_1,60.29,2.049,6.38,96.0,ok
2024-06-01 04:15:02,M017,LINE_1,58.83,0.0,6.83,98.0,ok
2024-06-01 04:15:05,M002,LINE_2,67.58,3.581,5.8,100.0,warn
2024-06-01 04:15:15,M007,LINE_3,69.22,2.946,6.52,91.0,ok
2024-06-01 04:15:18,M005,LINE_1,65.85,2.877,5.3,95.0,ok
2024-06-01 04:15:22,M021,LINE_1,67.2,4.109,6.75,84.0,warn
2024-06-01 04:15:25,M004,LINE_4,72.94,4.381,4.47,98.0,warn
2024-06-01 04:15:25,M013,LINE_1,59.25,1.716,6.26,94.0,ok
2024-06-01 04:15:31,M006,LINE_2,67.11,5.127,4.63,111.0,fault
2024-06-01 04:15:47,M018,LINE_2,63.68,3.937,6.53,107.0,warn
2024-06-01 04:15:49,M015,LINE_3,61.99,3.286,6.11,81.0,ok
2024-06-01 04:15:55,M001,LINE_1,57.37,1.175,5.63,118.0,ok
2024-06-01 04:15:57,M019,LINE_3,51.8,1.914,5.53,89.0,ok
2024-06-01 04:15:57,M019,LINE_3,54.81,1.467,6.17,67.0,ok
2024-06-01 04:15:58,M022,LINE_2,56.02,2.272,6.93,118.0,ok
2024-06-01 04:16:04,M019,LINE_3,68.38,3.165,6.89,73.0,ok
2024-06-01 04:16:04,M021,LINE_1,58.02,2.007,6.31,88.0,ok
2024-06-01 04:16:09,M002,LINE_2,72.13,3.116,6.72,95.0,ok
2024-06-01 04:16:20,M008,LINE_4,54.92,2.762,6.77,96.0,ok
2024-06-01 04:16:22,M019,LINE_3,64.19,2.468,4.83,98.0,ok
2024-06-01 04:16:25,M010,LINE_2,64.96,4.425,6.75,121.0,warn
2024-06-01 04:16:36,M007,LINE_3,68.85,2.45,6.38,86.0,ok
2024-06-01 04:16:42,M007,LINE_3,82.27,4.78,5.85,118.0,fault
2024-06-01 04:16:46,M023,LINE_3,67.6,1.281,5.02,90.0,ok
2024-06-01 04:16:51,M008,LINE_4,63.12,2.843,5.88,80.0,ok
2024-06-01 04:16:51,M020,LINE_4,63.84,0.377,5.92,105.0,ok
2024-06-01 04:17:00,M002,LINE_2,62.31,3.332,6.75,85.0,ok
2024-06-01 04:17:13,M014,LINE_2,65.28,2.602,7.14,116.0,ok
2024-06-01 04:17:16,M004,LINE_4,73.17,4.621,6.86,103.0,fault
2024-06-01 04:17:19,M021,LINE_1,71.79,1.851,6.17,123.0,ok
2024-06-01 04:17:20,M020,LINE_4,69.76,2.746,5.67,108.0,ok
2024-06-01 04:17:21,M017,LINE_1,71.32,0.87,5.99,73.0,ok
2024-06-01 04:17:28,M007,LINE_3,81.27,2.365,5.49,95.0,ok
2024-06-01 04:17:31,M018,LINE_2,68.25,4.672,5.51,109.0,fault
2024-06-01 04:17:34,M014,LINE_2,55.43,2.059,6.87,105.0,ok
2024-06-01 04:17:35,M008,LINE_4,67.61,3.712,5.14,122.0,warn
2024-06-01 04:17:36,M002,LINE_2,63.74,3.213,7.37,107.0,ok
2024-06-01 04:17:38,M002,LINE_2,63.94,3.63,6.53,118.0,warn
2024-06-01 04:17:41,M007,LINE_3,68.73,2.748,5.13,108.0,ok
2024-06-01 04:17:42,M022,LINE_2,67.87,0.658,4.73,112.0,ok
2024-06-01 04:17:54,M019,LINE_3,62.71,2.411,6.99,92.0,ok
2024-06-01 04:18:00,M004,LINE_4,69.87,6.02,6.8,107.0,fault
2024-06-01 04:18:03,M019,LINE_3,72.56,2.012,4.84,118.0,ok
2024-06-01 04:18:04,M018,LINE_2,73.66,3.406,6.41,114.0,ok
2024-06-01 04:18:06,M002,LINE_2,59.16,3.301,7.17,68.0,ok
2024-06-01 04:18:08,M017,LINE_1,46.89,1.816,6.15,85.0,ok
2024-06-01 04:18:12,M005,LINE_1,63.23,1.829,4.77,74.0,ok
2024-06-01 04:18:16,M001,LINE_1,51.27,1.126,5.55,103.0,ok
2024-06-01 04:18:29,M011,LINE_3,67.64,4.928,6.9,85.0,fault
2024-06-01 04:18:34,M016,LINE_4,56.51,2.165,5.1,83.0,ok
2024-06-01 04:18:39,M016,LINE_4,70.46,2.382,4.93,53.0,ok
2024-06-01 04:18:43,M001,LINE_1,63.21,2.268,6.01,101.0,ok
2024-06-01 04:18:53,M024,LINE_4,65.5,4.709,5.23,65.0,fault
2024-06-01 04:19:05,M007,LINE_3,59.29,4.251,5.82,96.0,warn
2024-06-01 04:19:07,M004,LINE_4,72.18,3.323,5.11,102.0,ok
2024-06-01 04:19:08,M011,LINE_3,68.55,2.602,5.61,80.0,ok
2024-06-01 04:19:11,M002,LINE_2,62.91,3.142,5.69,103.0,ok
2024-06-01 04:19:27,M005,LINE_1,68.15,3.53,6.11,101.0,warn
2024-06-01 04:19:27,M003,LINE_3,51.07,0.537,5.12,83.0,ok
2024-06-01 04:19:34,M019,LINE_3,61.15,2.656,5.66,98.0,ok
2024-06-01 04:19:41,M015,LINE_3,76.48,2.361,5.36,85.0,ok
2024-06-01 04:19:43,M002,LINE_2,67.26,4.386,5.74,103.0,warn
2024-06-01 04:19:51,M010,LINE_2,71.2,2.29,5.61,107.0,ok
2024-06-01 04:20:04,M014,LINE_2,58.46,2.162,6.21,92.0,ok
2024-06-01 04:20:07,M016,LINE_4,65.71,1.969,5.71,95.0,ok
2024-06-01 04:20:20,M005,LINE_1,73.67,2.269,6.46,129.0,ok
2024-06-01 04:20:22,M002,LINE_2,66.76,1.073,5.07,83.0,ok
2024-06-01 04:20:22,M006,LINE_2,72.61,3.222,5.7,67.0,ok
2024-06-01 04:20:26,M007,LINE_3,66.21,3.248,6.22,79.0,ok
2024-06-01 04:20:32,M003,LINE_3,65.45,0.926,6.26,86.0,ok
2024-06-01 04:20:32,M011,LINE_3,77.79,3.314,5.14,87.0,ok
2024-06-01 04:20:32,M013,LINE_1,61.5,2.788,6.79,80.0,ok
2024-06-01 04:20:33,M005,LINE_1,51.7,3.076,6.44,100.0,ok
2024-06-01 04:20:33,M005,LINE_1,69.83,3.701,4.61,99.0,warn
2024-06-01 04:20:34,M014,LINE_2,71.31,1.719,6.22,107.0,ok
2024-06-01 04:20:41,M017,LINE_1,65.16,0.132,5.05,95.0,ok
2024-06-01 04:20:42,M011,LINE_3,69.83,4.186,5.13,135.0,warn
2024-06-01 04:20:44,M010,LINE_2,77.63,2.992,6.74,112.0,ok
2024-06-01 04:20:49,M015,LINE_3,68.84,2.004,6.45,74.0,ok
2024-06-01 04:20:58,M020,LINE_4,62.32,1.003,4.63,124.0,ok
2024-06-01 04:21:11,M005,LINE_1,54.74,3.103,6.87,69.0,ok
2024-06-01 04:21:13,M003,LINE_3,61.43,2.069,5.69,71.0,ok
2024-06-01 04:21:15,M009,LINE_1,77.75,3.004,6.03,96.0,ok
2024-06-01 04:21:15,M020,LINE_4,63.61,2.622,4.75,114.0,ok
2024-06-01 04:21:16,M003,LINE_3,71.11,2.444,5.92,49.0,ok
2024-06-01 04:21:27,M008,LINE_4,83.62,1.88,6.25,63.0,ok
2024-06-01 04:21:32,M006,LINE_2,56.99,3.584,5.0,90.0,warn
2024-06-01 04:21:32,M016,LINE_4,67.99,1.954,6.01,99.0,ok
2024-06-01 04:21:38,M018,LINE_2,73.39,1.995,5.84,66.0,ok
2024-06-01 04:21:51,M004,LINE_4,85.8,4.077,6.6,109.0,warn
2024-06-01 04:21:51,M019,LINE_3,65.73,2.721,5.44,79.0,ok
2024-06-01 04:22:03,M002,LINE_2,64.73,2.2,6.64,109.0,ok
2024-06-01 04:22:03,M006,LINE_2,83.05,3.288,6.58,106.0,ok
2024-06-01 04:22:13,M010,LINE_2,61.4,2.756,6.37,104.0,ok
2024-06-01 04:22:20,M013,LINE_1,57.01,2.078,5.76,81.0,ok
2024-06-01 04:22:21,M015,LINE_3,68.02,2.396,5.32,112.0,ok
2024-06-01 04:22:22,M009,LINE_1,74.33,2.626,5.52,91.0,ok
2024-06-01 04:22:24,M019,LINE_3,64.5,2.895,7.01,124.0,ok
2024-06-01 04:22:26,M016,LINE_4,73.8,2.522,6.32,109.0,ok
2024-06-01 04:22:28,M010,LINE_2,68.32,3.575,5.64,123.0,warn
2024-06-01 04:22:31,M021,LINE_1,70.84,2.418,6.74,83.0,ok
2024-06-01 04:22:32,M004,LINE_4,82.39,3.03,5.99,108.0,ok
2024-06-01 04:22:43,M001,LINE_1,60.86,0.0,6.1,97.0,ok
2024-06-01 04:22:47,M002,LINE_2,62.95,3.46,5.02,68.0,ok
2024-06-01 04:22:49,M008,LINE_4,69.55,4.268,6.57,104.0,warn
2024-06-01 04:23:04,M017,LINE_1,66.29,0.082,6.97,111.0,ok
2024-06-01 04:23:07,M020,LINE_4,72.49,3.042,6.7,79.0,ok
2024-06-01 04:23:07,M021,LINE_1,64.31,3.96,5.67,83.0,warn
2024-06-01 04:23:22,M022,LINE_2,79.65,2.812,6.2,98.0,ok
2024-06-01 04:23:26,M015,LINE_3,59.72,1.89,6.38,74.0,ok
2024-06-01 04:23:27,M004,LINE_4,74.24,5.887,7.07,118.0,fault
2024-06-01 04:23:29,M003,LINE_3,49.43,3.82,6.03,102.0,warn
2024-06-01 04:23:29,M017,LINE_1,65.25,0.163,5.68,111.0,ok
2024-06-01 04:23:33,M009,LINE_1,74.98,4.875,6.19,76.0,fault
2024-06-01 04:23:48,M020,LINE_4,61.38,2.847,6.34,98.0,ok
2024-06-01 04:23:49,M016,LINE_4,59.85,2.016,6.33,127.0,ok
2024-06-01 04:23:54,M001,LINE_1,46.28,0.855,5.76,78.0,ok
2024-06-01 04:23:55,M006,LINE_2,77.4,1.704,7.06,103.0,ok
2024-06-01 04:23:56,M001,LINE_1,59.15,1.052,6.91,82.0,ok
2024-06-01 04:23:58,M014,LINE_2,51.32,1.103,6.54,83.0,ok
2024-06-01 04:24:06,M002,LINE_2,64.2,2.485,5.93,89.0,ok
2024-06-01 04:24:13,M002,LINE_2,49.07,2.008,6.47,102.0,ok
2024-06-01 04:24:23,M007,LINE_3,72.31,4.121,6.25,103.0,warn
2024-06-01 04:24:24,M012,LINE_4,67.87,2.653,6.84,102.0,ok
2024-06-01 04:24:32,M016,LINE_4,58.64,2.325,4.96,100.0,ok
2024-06-01 04:24:40,M002,LINE_2,65.88,1.972,6.14,86.0,ok
2024-06-01 04:24:46,M014,LINE_2,60.72,1.219,5.61,99.0,ok
2024-06-01 04:24:50,M015,LINE_3,79.22,3.033,6.57,106.0,ok
2024-06-01 04:24:56,M012,LINE_4,64.2,2.075,5.84,111.0,ok
2024-06-01 04:24:57,M005,LINE_1,60.26,1.286,6.45,119.0,ok
2024-06-01 04:24:57,M010,LINE_2,71.61,2.87,5.37,104.0,ok
2024-06-01 04:25:05,M003,LINE_3,75.37,0.825,6.54,89.0,ok
2024-06-01 04:25:06,M001,LINE_1,61.31,1.272,6.56,74.0,ok
2024-06-01 04:25:12,M014,LINE_2,57.76,1.133,6.02,70.0,ok
2024-06-01 04:25:16,M008,LINE_4,80.8,4.351,6.06,60.0,warn
2024-06-01 04:25:25,M006,LINE_2,79.9,2.806,5.16,79.0,ok
2024-06-01 04:25:49,M019,LINE_3,55.93,1.799,5.85,101.0,ok
2024-06-01 04:25:52,M020,LINE_4,68.08,1.268,6.08,75.0,ok
2024-06-01 04:25:54,M017,LINE_1,54.24,1.478,5.67,97.0,ok
2024-06-01 04:26:07,M011,LINE_3,73.79,1.279,6.72,89.0,ok
2024-06-01 04:26:08,M005,LINE_1,59.47,3.652,4.83,81.0,warn
2024-06-01 04:26:12,M018,LINE_2,82.21,2.918,6.15,79.0,ok
2024-06-01 04:26:16,M009,LINE_1,74.25,4.152,5.86,91.0,warn
2024-06-01 04:26:37,M009,LINE_1,68.92,3.05,6.42,75.0,ok
2024-06-01 04:26:51,M011,LINE_3,69.57,2.899,5.25,111.0,ok
2024-06-01 04:26:53,M003,LINE_3,63.85,3.077,7.28,137.0,ok
2024-06-01 04:26:55,M003,LINE_3,51.02,2.505,6.2,111.0,ok
2024-06-01 04:26:58,M004,LINE_4,74.96,4.315,4.78,82.0,warn
2024-06-01 04:27:04,M021,LINE_1,65.32,2.982,5.04,85.0,ok
2024-06-01 04:27:07,M008,LINE_4,86.97,4.864,6.66,75.0,fault
2024-06-01 04:27:15,M014,LINE_2,63.28,0.73,6.35,100.0,ok
2024-06-01 04:27:30,M011,LINE_3,72.61,1.933,5.94,109.0,ok
2024-06-01 04:27:34,M023,LINE_3,61.12,1.883,6.75,100.0,ok
2024-06-01 04:27:37,M004,LINE_4,66.77,3.389,5.54,102.0,ok
2024-06-01 04:27:42,M024,LINE_4,66.24,1.662,5.55,67.0,ok
2024-06-01 04:27:47,M007,LINE_3,74.84,2.765,4.85,86.0,ok
2024-06-01 04:27:49,M005,LINE_1,75.73,2.968,5.02,114.0,ok
2024-06-01 04:28:04,M001,LINE_1,55.18,2.335,5.83,78.0,ok
2024-06-01 04:28:08,M024,LINE_4,68.59,2.395,5.85,102.0,ok
2024-06-01 04:28:23,M007,LINE_3,69.5,2.601,6.43,67.0,ok
2024-06-01 04:28:33,M018,LINE_2,59.42,3.971,6.26,84.0,warn
2024-06-01 04:28:49,M011,LINE_3,70.3,1.986,6.08,113.0,ok
2024-06-01 04:29:13,M002,LINE_2,68.12,1.233,6.61,112.0,ok
2024-06-01 04:29:14,M021,LINE_1,76.92,2.033,6.48,123.0,ok
2024-06-01 04:29:18,M012,LINE_4,51.79,1.527,6.36,97.0,ok
2024-06-01 04:29:19,M017,LINE_1,62.3,1.452,6.45,67.0,ok
2024-06-01 04:29:21,M013,LINE_1,74.15,1.66,5.88,89.0,ok
2024-06-01 04:29:23,M022,LINE_2,79.31,3.542,6.24,74.0,warn
2024-06-01 04:29:25,M022,LINE_2,67.09,1.642,5.19,105.0,ok
2024-06-01 04:29:25,M014,LINE_2,66.53,3.295,5.74,102.0,ok
2024-06-01 04:29:26,M003,LINE_3,73.95,1.725,6.26,113.0,ok
2024-06-01 04:29:27,M007,LINE_3,63.78,2.473,6.15,94.0,ok
2024-06-01 04:29:30,M005,LINE_1,70.35,2.844,4.29,55.0,ok
2024-06-01 04:29:30,M003,LINE_3,75.58,2.488,5.8,67.0,ok
2024-06-01 04:29:30,M021,LINE_1,77.16,2.779,5.82,105.0,ok
2024-06-01 04:29:38,M007,LINE_3,70.65,2.578,6.23,97.0,ok
2024-06-01 04:29:50,M009,LINE_1,80.55,4.131,5.66,106.0,warn
2024-06-01 04:29:54,M009,LINE_1,66.69,3.901,6.04,91.0,warn
2024-06-01 04:30:15,M016,LINE_4,58.45,2.82,6.68,102.0,ok
2024-06-01 04:30:17,M008,LINE_4,62.59,3.336,6.33,79.0,ok
2024-06-01 04:30:18,M020,LINE_4,57.99,2.905,6.87,102.0,ok
2024-06-01 04:30:29,M006,LINE_2,65.54,5.061,6.59,52.0,fault
2024-06-01 04:30:29,M010,LINE_2,68.84,2.207,5.48,62.0,ok
2024-06-01 04:30:33,M008,LINE_4,64.03,2.604,6.71,69.0,ok
2024-06-01 04:30:40,M011,LINE_3,60.52,2.7,5.52,74.0,ok
2024-06-01 04:30:40,M001,LINE_1,56.36,2.311,5.58,62.0,ok
2024-06-01 04:30:40,M008,LINE_4,65.73,3.704,5.89,83.0,warn
2024-06-01 04:30:46,M011,LINE_3,72.36,1.919,5.92,86.0,ok
2024-06-01 04:30:47,M004,LINE_4,77.47,4.394,4.98,118.0,warn
2024-06-01 04:30:58,M016,LINE_4,59.56,2.763,6.17,93.0,ok
2024-06-01 04:31:08,M013,LINE_1,54.9,1.951,6.3,93.0,ok
2024-06-01 04:31:09,M008,LINE_4,74.66,3.333,5.45,104.0,ok
2024-06-01 04:31:14,M011,LINE_3,66.6,2.536,5.46,99.0,ok
2024-06-01 04:31:15,M012,LINE_4,69.31,2.783,6.41,126.0,ok
2024-06-01 04:31:17,M010,LINE_2,66.24,2.368,6.04,118.0,ok
2024-06-01 04:31:18,M008,LINE_4,78.52,5.322,5.51,79.0,fault
2024-06-01 04:31:21,M016,LINE_4,55.63,2.908,5.15,87.0,ok
2024-06-01 04:31:29,M006,LINE_2,72.17,3.57,5.16,94.0,warn
2024-06-01 04:31:29,M002,LINE_2,50.31,2.067,6.63,116.0,ok
2024-06-01 04:31:31,M017,LINE_1,60.31,3.098,5.5,108.0,ok
2024-06-01 04:31:33,M007,LINE_3,67.78,2.694,4.91,147.0,ok
2024-06-01 04:31:34,M007,LINE_3,59.64,1.597,6.64,83.0,ok
2024-06-01 04:31:35,M002,LINE_2,65.86,3.517,5.8,109.0,warn
2024-06-01 04:31:36,M002,LINE_2,50.2,1.215,7.2,48.0,ok
2024-06-01 04:31:38,M017,LINE_1,59.96,0.267,5.1,110.0,ok
2024-06-01 04:31:41,M012,LINE_4,63.96,1.444,7.06,102.0,ok
2024-06-01 04:32:01,M013,LINE_1,61.5,2.129,6.19,99.0,ok
2024-06-01 04:32:03,M013,LINE_1,59.84,0.756,6.85,98.0,ok
2024-06-01 04:32:04,M015,LINE_3,65.28,2.896,7.45,110.0,ok
2024-06-01 04:32:05,M017,LINE_1,49.03,1.45,6.52,118.0,ok
2024-06-01 04:32:12,M008,LINE_4,75.6,2.682,4.81,85.0,ok
2024-06-01 04:32:20,M011,LINE_3,65.22,2.521,5.95,92.0,ok
2024-06-01 04:32:27,M020,LINE_4,62.69,1.756,6.55,79.0,ok
2024-06-01 04:32:28,M022,LINE_2,68.97,3.249,4.69,63.0,ok
2024-06-01 04:32:29,M024,LINE_4,75.38,3.218,5.24,81.0,ok
2024-06-01 04:32:32,M001,LINE_1,52.7,0.125,6.72,78.0,ok
2024-06-01 04:32:54,M014,LINE_2,47.54,0.407,6.29,86.0,ok
2024-06-01 04:32:55,M008,LINE_4,76.84,4.603,5.35,74.0,fault
2024-06-01 04:33:09,M005,LINE_1,72.65,2.433,6.96,75.0,ok
2024-06-01 04:33:24,M024,LINE_4,56.49,0.99,5.45,115.0,ok
2024-06-01 04:33:27,M014,LINE_2,54.7,1.072,5.27,78.0,ok
2024-06-01 04:33:35,M008,LINE_4,68.22,3.335,4.67,116.0,ok
2024-06-01 04:33:51,M011,LINE_3,74.19,3.2,5.62,102.0,ok
2024-06-01 04:33:52,M016,LINE_4,58.88,2.807,6.88,111.0,ok
2024-06-01 04:33:55,M007,LINE_3,62.62,4.598,7.64,83.0,fault
2024-06-01 04:34:00,M004,LINE_4,70.73,4.532,5.3,80.0,fault
2024-06-01 04:34:04,M006,LINE_2,80.23,5.933,6.5,105.0,fault
2024-06-01 04:34:04,M014,LINE_2,52.07,1.888,6.26,136.0,ok
2024-06-01 04:34:19,M014,LINE_2,63.13,1.988,5.86,76.0,ok
2024-06-01 04:34:24,M014,LINE_2,51.83,4.089,6.02,141.0,warn
2024-06-01 04:34:33,M008,LINE_4,83.09,3.667,6.48,100.0,warn
2024-06-01 04:34:34,M011,LINE_3,64.69,1.592,7.46,101.0,ok
2024-06-01 04:34:44,M010,LINE_2,65.34,3.193,5.99,103.0,ok
2024-06-01 04:35:05,M019,LINE_3,75.45,2.444,5.16,109.0,ok
2024-06-01 04:35:17,M019,LINE_3,63.51,2.817,6.49,119.0,ok
2024-06-01 04:35:21,M019,LINE_3,61.52,2.517,6.12,96.0,ok
2024-06-01 04:35:27,M007,LINE_3,70.84,3.265,5.79,98.0,ok
2024-06-01 04:35:33,M012,LINE_4,67.42,1.598,5.66,98.0,ok
2024-06-01 04:35:34,M020,LINE_4,44.22,2.309,4.22,99.0,ok
2024-06-01 04:35:35,M024,LINE_4,58.54,2.153,4.95,57.0,ok
2024-06-01 04:35:47,M010,LINE_2,74.88,3.552,6.61,98.0,warn
2024-06-01 04:35:48,M012,LINE_4,76.38,2.034,5.72,90.0,ok
2024-06-01 04:35:55,M008,LINE_4,68.26,3.152,6.74,107.0,ok
2024-06-01 04:35:57,M023,LINE_3,58.85,2.0,6.28,82.0,ok
2024-06-01 04:36:23,M002,LINE_2,67.23,0.582,5.74,91.0,ok
2024-06-01 04:36:35,M004,LINE_4,70.01,3.274,6.06,95.0,ok
2024-06-01 04:36:36,M018,LINE_2,69.06,5.029,5.73,82.0,fault
2024-06-01 04:36:41,M024,LINE_4,72.39,2.726,6.44,101.0,ok
2024-06-01 04:36:43,M017,LINE_1,63.61,1.042,7.28,104.0,ok
2024-06-01 04:36:46,M019,LINE_3,73.93,1.663,6.97,105.0,ok
2024-06-01 04:36:56,M014,LINE_2,65.52,2.63,5.69,90.0,ok
2024-06-01 04:36:57,M023,LINE_3,70.82,2.309,5.04,132.0,ok
2024-06-01 04:37:06,M002,LINE_2,68.63,1.71,7.87,111.0,ok
2024-06-01 04:37:07,M005,LINE_1,72.59,3.316,6.21,95.0,ok
2024-06-01 04:37:09,M018,LINE_2,69.11,2.058,6.48,104.0,ok
2024-06-01 04:37:12,M001,LINE_1,47.8,1.394,4.21,91.0,ok
2024-06-01 04:37:16,M010,LINE_2,69.4,1.687,5.69,96.0,ok
2024-06-01 04:37:23,M012,LINE_4,59.37,3.248,5.26,61.0,ok
2024-06-01 04:37:25,M019,LINE_3,62.02,2.491,7.05,108.0,ok
2024-06-01 04:37:28,M019,LINE_3,67.92,1.706,6.08,87.0,ok
2024-06-01 04:37:37,M018,LINE_2,74.05,4.598,5.67,110.0,fault
2024-06-01 04:37:46,M008,LINE_4,72.74,1.993,5.53,105.0,ok
2024-06-01 04:37:51,M002,LINE_2,44.71,1.842,4.84,94.0,ok
2024-06-01 04:37:58,M006,LINE_2,74.28,2.878,5.96,84.0,ok
2024-06-01 04:38:01,M013,LINE_1,59.91,3.101,6.14,89.0,ok
2024-06-01 04:38:20,M002,LINE_2,68.33,3.367,5.37,79.0,ok
2024-06-01 04:38:20,M016,LINE_4,65.46,2.189,5.08,88.0,ok
2024-06-01 04:38:22,M002,LINE_2,70.73,3.275,4.17,126.0,ok
2024-06-01 04:38:30,M009,LINE_1,73.09,1.732,5.5,84.0,ok
2024-06-01 04:38:37,M004,LINE_4,77.51,3.889,5.32,86.0,warn
2024-06-01 04:38:47,M019,LINE_3,59.81,2.504,6.13,105.0,ok
2024-06-01 04:38:48,M009,LINE_1,66.93,2.096,5.86,86.0,ok
2024-06-01 04:38:48,M010,LINE_2,63.71,2.927,6.25,100.0,ok
2024-06-01 04:38:56,M016,LINE_4,58.59,1.883,6.0,102.0,ok
2024-06-01 04:39:18,M007,LINE_3,70.2,4.121,5.09,109.0,warn
2024-06-01 04:39:21,M012,LINE_4,73.32,1.858,6.98,99.0,ok
2024-06-01 04:39:25,M003,LINE_3,55.12,3.862,7.14,104.0,warn
2024-06-01 04:39:26,M007,LINE_3,69.34,3.745,5.86,95.0,warn
2024-06-01 04:39:30,M007,LINE_3,73.83,2.519,5.02,84.0,ok
2024-06-01 04:39:31,M012,LINE_4,77.3,2.64,5.43,94.0,ok
2024-06-01 04:39:34,M013,LINE_1,75.25,1.856,6.66,92.0,ok
2024-06-01 04:39:41,M016,LINE_4,59.26,2.814,5.49,66.0,ok
2024-06-01 04:39:42,M012,LINE_4,52.13,2.514,5.57,99.0,ok
2024-06-01 04:39:47,M009,LINE_1,76.54,4.005,5.57,94.0,warn
2024-06-01 04:39:48,M005,LINE_1,61.58,3.863,5.51,121.0,warn
2024-06-01 04:39:51,M002,LINE_2,70.37,2.318,7.35,117.0,ok
2024-06-01 04:39:57,M011,LINE_3,64.35,3.687,5.73,75.0,warn
2024-06-01 04:40:07,M023,LINE_3,72.23,0.786,5.24,89.0,ok
2024-06-01 04:40:11,M022,LINE_2,60.58,2.499,5.31,107.0,ok
2024-06-01 04:40:17,M001,LINE_1,56.83,1.785,5.87,78.0,ok
2024-06-01 04:40:18,M023,LINE_3,68.45,1.625,4.93,108.0,ok
2024-06-01 04:40:20,M014,LINE_2,45.07,0.882,6.37,104.0,ok
2024-06-01 04:40:33,M012,LINE_4,73.18,3.321,5.57,116.0,ok
2024-06-01 04:40:34,M019,LINE_3,64.64,1.886,5.27,113.0,ok
2024-06-01 04:40:45,M019,LINE_3,57.67,1.946,6.63,73.0,ok
2024-06-01 04:40:49,M023,LINE_3,61.3,3.178,6.42,61.0,ok
2024-06-01 04:40:51,M005,LINE_1,72.04,3.112,5.75,113.0,ok
2024-06-01 04:40:52,M013,LINE_1,67.32,2.189,7.23,124.0,ok
2024-06-01 04:40:53,M016,LINE_4,71.15,2.814,6.73,76.0,ok
2024-06-01 04:41:01,M012,LINE_4,58.15,1.897,6.77,89.0,ok
2024-06-01 04:41:16,M006,LINE_2,79.91,3.691,4.98,84.0,warn
2024-06-01 04:41:20,M018,LINE_2,65.46,3.874,6.4,88.0,warn
2024-06-01 04:41:22,M007,LINE_3,67.95,3.728,5.97,76.0,warn
