customer_id,signup_date,gender,senior_citizen,partner,dependents,state,tenure_months,contract,payment_method,paperless_billing,internet_service,online_security,tech_support,monthly_charges,total_charges,churn
TEL00632,2019-07-27,Male,0,Yes,No,Maharashtra,60,Two year,Electronic check,Yes,DSL,Yes,No,63.62,3817.2,No
TEL00633,2023-01-07,Female,1,No,No,Maharashtra,18,One year,Bank transfer,No,No,No internet service,No internet service,22.01,396.18,No
TEL00634,2018-12-29,Female,0,No,No,Delhi,67,Two year,Bank transfer,Yes,Fiber optic,Yes,Yes,84.51,5662.17,No
TEL00635,2022-05-12,Female,0,Yes,No,West Bengal,26,Month-to-month,Mailed check,No,Fiber optic,No,Yes,74.57,1938.82,No
TEL00636,2022-03-13,Male,0,No,No,Maharashtra,28,Month-to-month,Credit card,No,No,No internet service,No internet service,18.0,504.0,No
TEL00637,2019-10-25,Female,0,Yes,Yes,Telangana,57,Two year,Bank transfer,Yes,No,No internet service,No internet service,19.86,1132.02,No
TEL00638,2023-09-04,Female,0,Yes,No,Gujarat,10,Month-to-month,Electronic check,Yes,DSL,Yes,No,47.66,476.6,No
TEL00639,2024-05-01,Male,1,Yes,No,Gujarat,2,Month-to-month,Electronic check,No,No,No internet service,No internet service,18.0,36.0,No
TEL00640,2019-12-24,Male,0,No,No,Telangana,55,One year,Electronic check,Yes,DSL,Yes,Yes,61.7,3393.5,No
TEL00641,2018-12-29,Male,0,No,Yes,Tamil Nadu,67,Month-to-month,Bank transfer,No,Fiber optic,No,No,86.08,5767.36,No
TEL00642,2018-08-01,Male,0,Yes,Yes,Telangana,72,month-to-month ,Electronic check,No,DSL,Yes,Yes,57.55,4143.6,No
TEL00643,2023-10-04,Male,0,No,No,Delhi,9,Month-to-month,Mailed check,Yes,DSL,No,No,44.46,400.14,Yes
TEL00644,2023-09-04,Female,0,Yes,Yes,Tamil Nadu,10,One year,Electronic check,Yes,Fiber optic,Yes,No,69.61,696.1,Yes
TEL00645,2022-07-11,Male,0,,Yes,West Bengal,24,Month-to-month,Credit card,Yes,DSL,Yes,Yes,43.67,1048.08,No
TEL00646,2020-03-23,Female,0,Yes,Yes,Gujarat,52,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,25.12,1306.24,Yes
TEL00647,2019-01-28,Female,1,Yes,No,Maharashtra,66,Month-to-month,Bank transfer,Yes,DSL,No,No,49.84,3289.44,Yes
TEL00648,2019-07-27,Female,0,Yes,No,Karnataka,60,One year,Bank transfer,Yes,Fiber optic,No,Yes,69.01,4140.6,No
TEL00649,2022-04-12,Male,0,Yes,No,Karnataka,27,Month-to-month,Mailed check,No,DSL,No,No,45.96,1240.92,No
TEL00650,2018-12-29,Female,0,No,No,Maharashtra,67,Two year,Electronic check,Yes,DSL,Yes,No,43.57,2919.19,No
TEL00651,2023-01-07,Female,0,Yes,No,Maharashtra,18,Two year,Electronic check,No,DSL,No,Yes,61.54,1107.72,No
TEL00652,2023-10-04,Female,0,Yes,No,Delhi,9,Two year,Mailed check,No,Fiber optic,No,No,71.24,641.16,No
TEL00653,2021-12-13,Male,0,Yes,Yes,Karnataka,31,One year,Credit card,Yes,Fiber optic,Yes,Yes,83.83,2598.73,Yes
TEL00654,2024-01-02,Female,0,No,No,West Bengal,6,Month-to-month,Electronic check,Yes,Fiber optic,No,No,83.84,503.04,Yes
TEL00655,2020-06-21,Female,0,Yes,No,Karnataka,49,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,57.72,2828.28,No
TEL00656,2018-08-01,Male,0,Yes,No,Karnataka,72,Month-to-month,Mailed check,Yes,Fiber optic,No,No,73.59,5298.48,No
TEL00657,2023-12-03,Male,0,Yes,No,Maharashtra,7,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,77.47,542.29,Yes
TEL00658,2023-11-03,Female,0,No,No,Telangana,8,Month-to-month,Electronic check,Yes,DSL,No,No,43.07,344.56,Yes
TEL00659,2023-06-06,Female,0,Yes,No,West Bengal,13,Two year,Bank transfer,Yes,Fiber optic,No,No,70.54,917.02,No
TEL00660,2023-07-06,Male,1,Yes,Yes,Gujarat,12,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,30.24,362.88,No
TEL00661,2021-04-17,Male,0,No,No,Gujarat,39,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,18.0,702.0,Yes
TEL00662,2021-02-16,Male,0,Yes,No,Maharashtra,41,One year,Electronic check,No,Fiber optic,No,Yes,70.28,2881.48,Yes
TEL00663,2018-10-30,Female,1,No,No,Maharashtra,69,Two year,Electronic check,No,DSL,No,No,59.07,4075.83,No
TEL00664,2021-11-13,Male,0,No,No,Karnataka,32,Month-to-month,Credit card,Yes,No,No internet service,No internet service,28.49,911.68,No
TEL00665,2018-12-29,Male,0,No,Yes,Delhi,67,Month-to-month,Credit card,No,Fiber optic,Yes,Yes,84.28,5646.76,No
TEL00666,2020-01-23,Male,0,No,No,Maharashtra,54,One year,Bank transfer,Yes,DSL,No,Yes,56.84,3069.36,No
TEL00667,2019-05-28,Male,0,No,No,Maharashtra,62,Month-to-month,Electronic check,Yes,DSL,No,No,46.18,2863.16,No
TEL00668,2023-06-06,Male,0,No,No,Tamil Nadu,13,Two year,Electronic check,Yes,Fiber optic,Yes,No,73.16,951.08,No
TEL00669,2021-10-14,Female,0,Yes,No,West Bengal,33,One year,Bank transfer,No,DSL,No,Yes,49.34,1628.22,No
TEL00670,2019-01-28,Male,0,No,Yes,Delhi,66,Two year,Bank transfer,No,Fiber optic,No,Yes,77.98,5146.68,No
TEL00671,2020-01-23,Female,0,No,No,Maharashtra,54,Month-to-month,Credit card,No,No,No internet service,No internet service,18.0,972.0,No
TEL00672,2023-04-07,Male,0,No,No,Karnataka,15,One year,Electronic check,No,Fiber optic,Yes,No,62.93,943.95,No
TEL00673,2019-06-27,Male,0,Yes,Yes,Maharashtra,61,One year,Electronic check,No,Fiber optic,Yes,Yes,79.23,4833.03,No
TEL00674,2019-11-24,Female,0,Yes,No,Maharashtra,56,Two year,Mailed check,Yes,No,No internet service,No internet service,22.75,1274.0,No
TEL00675,2023-09-04,Female,0,Yes,No,Telangana,10,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,74.48,744.8,Yes
TEL00676,2024-03-02,Male,0,Yes,No,Telangana,4,One year,Credit card,Yes,No,No internet service,No internet service,25.84,103.36,No
TEL00677,2023-01-07,Male,0,No,Yes,West Bengal,18,Month-to-month,Electronic check,Yes,DSL,No,Yes,52.85,951.3,Yes
TEL00678,2021-09-14,Male,0,No,No,Delhi,34,One year,Electronic check,Yes,No,No internet service,No internet service,28.16,957.44,No
TEL00679,2023-08-05,Male,0,No,No,Maharashtra,11,Month-to-month,Electronic check,No,DSL,No,No,46.55,512.05,Yes
TEL00680,2024-05-01,Female,0,No,No,Maharashtra,2,Month-to-month,Credit card,No,DSL,Yes,Yes,54.2,108.4,No
TEL00681,2023-11-03,Female,0,No,No,Delhi,8,Two year,Bank transfer,Yes,Fiber optic,Yes,Yes,85.1,680.8,No
TEL00682,2022-09-09,Female,0,No,No,Gujarat,22,One year,Credit card,No,Fiber optic,No,Yes,82.53,1815.66,No
TEL00683,2022-03-13,Female,1,No,No,Maharashtra,28,Month-to-month,Electronic check,Yes,DSL,No,No,42.09,1178.52,Yes
TEL00684,2022-09-09,Male,0,No,No,Gujarat,22,Month-to-month,Mailed check,No,No,No internet service,No internet service,18.0,396.0,No
TEL00685,2021-11-13,Male,0,No,Yes,Karnataka,32,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,86.11,2755.52,Yes
TEL00686,2020-03-23,Female,0,Yes,No,Maharashtra,52,Month-to-month,Electronic check,No,Fiber optic,,No,71.44,3714.88,Yes
TEL00687,2023-01-07,Female,0,No,Yes,Maharashtra,18,Month-to-month,Credit card,Yes,Fiber optic,No,No,73.51,1323.18,No
TEL00688,2021-10-14,Male,1,Yes,No,Telangana,33,Two year,Bank transfer,No,Fiber optic,,No,66.89,2207.37,No
TEL00689,2020-02-22,Male,0,No,No,Maharashtra,53,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,77.3,4096.9,Yes
TEL00690,2024-03-02,Female,1,No,No,Tamil Nadu,4,One year,Bank transfer,No,Fiber optic,No,No,81.53,326.12,Yes
TEL00691,2018-11-29,Male,1,No,No,West Bengal,68,One year,Bank transfer,No,Fiber optic,No,Yes,88.83,6040.44,No
TEL00692,2018-08-01,Male,0,Yes,Yes,Delhi,72,One year,Electronic check,Yes,DSL,No,No,35.28,2540.16,No
TEL00693,2022-10-09,Male,0,Yes,No,West Bengal,21,Month-to-month,Credit card,Yes,Fiber optic,,Yes,64.21,1348.41,Yes
TEL00694,2019-03-29,Female,0,Yes,Yes,Karnataka,64,Month-to-month,Credit card,Yes,DSL,No,Yes,24.21,1549.44,No
TEL00695,2023-01-07,Male,0,Yes,No,Telangana,18,One year,Electronic check,Yes,Fiber optic,Yes,No,80.22,1443.96,No
TEL00696,2019-01-28,Male,0,Yes,Yes,West Bengal,66,Two year,Credit card,No,Fiber optic,Yes,No,87.83,5796.78,Yes
TEL00697,2020-07-21,Male,1,No,Yes,Karnataka,48,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,22.61,1085.28,Yes
TEL00698,2023-01-07,Female,0,No,No,West Bengal,18,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,73.26,1318.68,No
TEL00699,2024-03-02,Male,0,No,Yes,West Bengal,4,Month-to-month,Bank transfer,Yes,DSL,Yes,No,57.05,228.2,Yes
TEL00700,2022-03-13,Female,0,No,Yes,West Bengal,28,Month-to-month,Credit card,Yes,Fiber optic,No,No,63.2,1769.6,No
TEL00701,2020-01-23,Male,0,Yes,No,Delhi,54,Month-to-month,Electronic check,Yes,Fiber optic,No,No,75.74,4089.96,Yes
TEL00702,2023-03-08,Female,0,No,Yes,Maharashtra,16,One year,Electronic check,Yes,DSL,No,Yes,61.16,978.56,Yes
TEL00703,2021-06-16,Male,0,No,No,Karnataka,37,Month-to-month,Credit card,No,DSL,No,No,55.28,2045.36,No
TEL00704,2023-10-04,Female,0,No,No,Delhi,9,Month-to-month,Mailed check,No,Fiber optic,Yes,Yes,86.12,775.08,Yes
TEL00705,2021-12-13,Male,0,No,No,Karnataka,31,One year,Mailed check,Yes,No,No internet service,No internet service,18.0,558.0,No
TEL00706,2024-05-01,Female,0,No,Yes,Telangana,2,Month-to-month,Mailed check,No,Fiber optic,No,No,67.97,135.94,No
TEL00707,2018-08-01,Female,0,No,No,Telangana,72,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,68.37,4922.64,No
TEL00708,2021-07-16,Male,0,Yes,Yes,Karnataka,36,Two year,Mailed check,Yes,DSL,No,No,60.16,2165.76,No
TEL00709,2019-06-27,Male,1,Yes,No,Delhi,61,Two year,Bank transfer,Yes,No,No internet service,No internet service,30.34,1850.74,No
TEL00710,2023-11-03,Female,0,Yes,No,Gujarat,8,Two year,Bank transfer,No,No,No internet service,No internet service,20.07,160.56,No
TEL00711,2023-07-06,Male,1,No,No,Tamil Nadu,12,One year,Electronic check,Yes,Fiber optic,No,No,70.0,840.0,Yes
TEL00712,2023-07-06,Male,0,Yes,Yes,Telangana,12,Month-to-month,Mailed check,No,Fiber optic,No,No,72.41,868.92,No
TEL00713,2021-02-16,Female,0,No,No,Gujarat,41,Month-to-month,Bank transfer,No,DSL,No,No,40.36,1654.76,Yes
TEL00714,2019-05-28,Male,0,Yes,Yes,Tamil Nadu,62,Month-to-month,Electronic check,Yes,DSL,Yes,No,54.61,3385.82,No
TEL00715,2020-11-18,Male,0,No,No,Telangana,44,Month-to-month,Electronic check,Yes,Fiber optic,No,No,74.44,3275.36,No
TEL00716,2021-08-15,Male,0,No,No,Tamil Nadu,35,Month-to-month,Electronic check,Yes,Fiber optic,No,No,73.93,2587.55,Yes
TEL00717,2018-11-29,Male,0,No,Yes,Karnataka,68,Month-to-month,Mailed check,No,DSL,Yes,Yes,55.92,3802.56,No
TEL00718,2023-06-06,Male,0,Yes,No,Maharashtra,13,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,55.82,725.66,No
TEL00719,2023-07-06,Male,0,No,Yes,Tamil Nadu,12,Month-to-month,Electronic check,No,DSL,Yes,No,48.99,587.88,Yes
TEL00720,2020-07-21,Male,0,Yes,No,Gujarat,48,One year,Credit card,Yes,DSL,Yes,No,39.46,1894.08,No
TEL00721,2019-05-28,,0,No,Yes,Gujarat,62,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,62.29,3861.98,Yes
TEL00722,2022-12-08,Male,0,Yes,Yes,Gujarat,19,Month-to-month,Mailed check,No,No,No internet service,No internet service,38.11,724.09,No
TEL00723,2022-12-08,Female,0,Yes,Yes,Delhi,19,Month-to-month,Electronic check,Yes,DSL,Yes,No,46.59,885.21,Yes
TEL00724,2021-05-17,Male,0,No,No,Telangana,38,Two year,Credit card,No,Fiber optic,Yes,Yes,78.98,3001.24,No
TEL00725,2019-11-24,Male,0,No,No,Delhi,56,One year,Electronic check,Yes,DSL,,No,48.08,2692.48,No
TEL00726,2022-11-08,Female,0,No,No,Gujarat,20,Month-to-month,Credit card,Yes,No,No internet service,No internet service,18.0,360.0,No
TEL00727,2019-07-27,Male,0,No,No,Karnataka,60,Month-to-month,Mailed check,No,DSL,,Yes,63.15,3789.0,No
TEL00728,2021-06-16,Male,1,No,No,Delhi,37,Month-to-month,Electronic check,Yes,DSL,No,No,30.94,1144.78,No
TEL00729,2020-04-22,Male,0,No,Yes,Telangana,51,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,24.19,1233.69,No
TEL00730,2020-10-19,Female,1,No,No,West Bengal,45,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,70.8,3186.0,No
TEL00731,2021-08-15,Female,0,Yes,Yes,Gujarat,35,Month-to-month,Bank transfer,No,DSL,No,Yes,60.39,2113.65,Yes
TEL00732,2021-04-17,Female,0,Yes,No,Maharashtra,39,Month-to-month,Bank transfer,No,Fiber optic,No,No,77.05,3004.95,No
TEL00733,2018-08-01,Female,0,Yes,No,Maharashtra,72,One year,Mailed check,Yes,No,No internet service,No internet service,21.03,1514.16,No
TEL00734,2022-03-13,Male,1,Yes,Yes,Karnataka,28,Month-to-month,Credit card,No,Fiber optic,Yes,Yes,68.63,1921.64,Yes
TEL00735,2018-11-29,Male,0,Yes,No,Karnataka,68,Month-to-month,Bank transfer,No,Fiber optic,No,No,76.56,5206.08,Yes
TEL00736,2019-10-25,Male,1,Yes,No,Maharashtra,57,month-to-month ,Bank transfer,Yes,Fiber optic,No,No,78.05,4448.85,No
TEL00737,2023-06-06,Male,0,No,Yes,West Bengal,13,Month-to-month,Bank transfer,Yes,DSL,No,No,50.56,657.28,No
TEL00738,2019-04-28,Female,0,No,No,Tamil Nadu,63,Two year,Mailed check,Yes,No,No internet service,No internet service,18.08,1139.04,No
TEL00739,2022-04-12,Male,0,Yes,Yes,Maharashtra,27,Month-to-month,Electronic check,Yes,Fiber optic,No,No,75.34,2034.18,Yes
TEL00740,2023-06-06,Male,0,Yes,No,Delhi,13,One year,Mailed check,Yes,Fiber optic,No,No,64.28,835.64,Yes
TEL00741,2023-01-07,Female,0,No,No,Delhi,18,Month-to-month,Mailed check,Yes,Fiber optic,No,No,72.31,1301.58,No
TEL00742,2023-10-04,Female,0,No,No,Telangana,9,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,23.25,209.25,Yes
TEL00743,2022-07-11,Male,0,No,Yes,Gujarat,24,Two year,Bank transfer,Yes,DSL,No,No,43.53,1044.72,No
TEL00744,2023-11-03,Female,1,Yes,Yes,Maharashtra,8,One year,Mailed check,Yes,DSL,No,Yes,42.57,340.56,No
TEL00745,2021-04-17,Male,0,No,Yes,Karnataka,39,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,73.58,2869.62,No
TEL00746,2018-08-31,Female,0,No,No,West Bengal,71,Month-to-month,Electronic check,Yes,Fiber optic,No,No,63.43,4503.53,Yes
TEL00747,2018-09-30,Male,0,No,No,Delhi,70,Two year,Electronic check,No,DSL,No,No,35.94,2515.8,No
TEL00748,2018-11-29,Female,0,Yes,No,Tamil Nadu,68,Two year,Electronic check,No,No,No internet service,No internet service,28.58,1943.44,No
TEL00749,2023-02-06,Male,0,No,No,West Bengal,17,Month-to-month,Credit card,No,Fiber optic,No,Yes,74.11,1259.87,Yes
TEL00750,2023-03-08,Male,0,No,No,Delhi,16,Month-to-month,Bank transfer,No,DSL,No,Yes,46.26,740.16,No
TEL00751,2020-06-21,Female,0,Yes,No,Maharashtra,49,Month-to-month,Electronic check,No,Fiber optic,No,Yes,71.24,3490.76,Yes
TEL00752,2018-09-30,Female,0,Yes,No,Tamil Nadu,70,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,78.71,5509.7,No
TEL00753,2019-07-27,Female,0,No,Yes,Karnataka,60,Two year,Electronic check,No,DSL,Yes,Yes,52.76,3165.6,No
TEL00754,2023-04-07,Female,1,Yes,No,Karnataka,15,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,64.74,971.1,No
TEL00755,2020-02-22,Male,0,,No,Karnataka,53,Month-to-month,Credit card,Yes,DSL,No,Yes,52.43,2778.79,No
TEL00756,2021-07-16,Male,0,Yes,Yes,Delhi,36,Month-to-month,Electronic check,Yes,DSL,Yes,No,51.41,1850.76,No
TEL00757,2021-11-13,Male,0,Yes,No,Maharashtra,32,Two year,Credit card,No,Fiber optic,No,No,63.19,2022.08,No
TEL00758,2021-07-16,Male,1,Yes,No,Gujarat,36,two year ,Electronic check,Yes,DSL,No,No,36.84,1326.24,No
TEL00759,2021-04-17,Female,0,Yes,No,Maharashtra,39,One year,Electronic check,No,Fiber optic,No,No,80.53,3140.67,No
TEL00760,2019-01-28,Male,1,No,No,West Bengal,66,Month-to-month,Electronic check,No,Fiber optic,No,No,68.09,4493.94,Yes
TEL00761,2019-10-25,Male,0,Yes,No,Tamil Nadu,57,One year,Electronic check,No,DSL,Yes,Yes,64.77,3691.89,Yes
TEL00762,2024-05-01,Male,0,No,No,Karnataka,2,Month-to-month,Electronic check,Yes,DSL,No,No,49.99,99.98,Yes
TEL00763,2019-12-24,Male,0,No,Yes,Maharashtra,55,Two year,Bank transfer,Yes,DSL,Yes,No,49.72,2734.6,No
TEL00764,2022-08-10,Male,0,Yes,Yes,Karnataka,23,One year,Mailed check,No,Fiber optic,No,Yes,73.39,1687.97,Yes
TEL00765,2022-07-11,Male,0,Yes,No,West Bengal,24,Two year,Credit card,Yes,Fiber optic,Yes,Yes,93.1,2234.4,No
TEL00766,2020-12-18,Female,0,No,Yes,Karnataka,43,One year,Electronic check,No,DSL,No,No,40.21,1729.03,No
TEL00767,2018-08-31,Female,0,Yes,No,Karnataka,71,One year,Bank transfer,No,Fiber optic,No,No,67.2,4771.2,No
TEL00768,2024-03-02,Male,0,No,Yes,Maharashtra,4,One year,Electronic check,Yes,No,No internet service,No internet service,18.0,72.0,No
TEL00769,2021-06-16,Female,1,Yes,No,Telangana,37,Two year,Electronic check,Yes,DSL,No,No,44.04,1629.48,No
TEL00770,2023-02-06,Female,0,No,Yes,Karnataka,17,Two year,Credit card,No,Fiber optic,Yes,No,67.88,1153.96,No
TEL00771,2019-01-28,Male,0,Yes,No,Karnataka,66,One year,Bank transfer,No,DSL,Yes,No,51.18,3377.88,No
TEL00772,2021-10-14,Female,0,Yes,Yes,Maharashtra,33,Month-to-month,Bank transfer,Yes,DSL,No,No,35.37,1167.21,Yes
TEL00773,2019-05-28,Female,0,Yes,No,Maharashtra,62,Month-to-month,Bank transfer,No,No,No internet service,No internet service,24.36,1510.32,No
TEL00774,2019-03-29,Female,0,No,No,Maharashtra,64,Month-to-month,Mailed check,Yes,DSL,Yes,No,52.92,3386.88,No
TEL00775,2023-12-03,Male,0,No,No,West Bengal,7,Two year,Bank transfer,Yes,No,No internet service,No internet service,21.93,153.51,Yes
TEL00776,2019-12-24,Female,0,No,Yes,Tamil Nadu,55,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,18.0,990.0,No
TEL00777,2019-10-25,Female,1,Yes,No,West Bengal,57,Month-to-month,Credit card,No,DSL,No,No,55.35,3154.95,No
TEL00778,2019-07-27,Male,1,Yes,No,Karnataka,60,One year,Bank transfer,Yes,No,No internet service,No internet service,36.06,2163.6,Yes
TEL00779,2018-08-01,Male,0,No,No,Delhi,72,Two year,Credit card,Yes,No,No internet service,No internet service,19.22,1383.84,No
TEL00780,2019-12-24,Female,0,No,No,West Bengal,55,Two year,Credit card,Yes,DSL,No,No,39.17,2154.35,No
TEL00781,2019-07-27,Female,1,No,Yes,Telangana,60,Two year,Credit card,No,No,No internet service,No internet service,25.31,1518.6,No
TEL00782,2020-04-22,Male,0,No,Yes,Tamil Nadu,51,Two year,Electronic check,No,Fiber optic,No,No,68.58,3497.58,No
TEL00783,2022-10-09,Female,0,Yes,No,Telangana,21,Month-to-month,Electronic check,Yes,DSL,No,No,46.37,973.77,Yes
TEL00784,2019-05-28,Male,1,No,Yes,Maharashtra,62,month-to-month ,Mailed check,No,Fiber optic,Yes,No,80.33,4980.46,No
TEL00785,2020-04-22,Female,0,Yes,No,West Bengal,51,One year,Credit card,Yes,No,No internet service,No internet service,18.0,918.0,No
TEL00786,2020-06-21,Male,0,Yes,No,West Bengal,49,One year,Bank transfer,Yes,No,No internet service,No internet service,25.95,1271.55,No
TEL00787,2018-08-31,Male,0,No,No,Telangana,71,Month-to-month,Bank transfer,No,No,No internet service,No internet service,18.0,1278.0,Yes
TEL00788,2020-02-22,Male,1,Yes,No,Delhi,53,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,65.4,3466.2,No
TEL00789,2022-07-11,Male,0,No,Yes,Karnataka,24,Two year,Bank transfer,Yes,DSL,No,Yes,47.18,1132.32,No
TEL00790,2022-09-09,Female,1,No,No,Karnataka,22,Two year,Electronic check,Yes,Fiber optic,No,Yes,86.73,1908.06,No
TEL00791,2022-08-10,Male,0,Yes,No,Maharashtra,23,Two year,Mailed check,Yes,DSL,No,No,40.25,925.75,No
TEL00792,2023-07-06,Male,0,No,No,Maharashtra,12,month-to-month ,Credit card,Yes,Fiber optic,No,Yes,78.89,946.68,Yes
TEL00793,2024-02-01,Female,0,No,Yes,Maharashtra,5,Month-to-month,Credit card,Yes,DSL,Yes,No,42.88,214.4,Yes
TEL00794,2019-12-24,Male,0,Yes,No,Delhi,55,Two year,Electronic check,No,Fiber optic,No,No,75.14,4132.7,Yes
TEL00795,2019-10-25,Male,0,Yes,No,Delhi,57,one year ,Credit card,Yes,DSL,No,Yes,52.74,3006.18,No
TEL00796,2023-07-06,Female,0,Yes,No,Karnataka,12,One year,Mailed check,No,Fiber optic,No,Yes,84.32,1011.84,No
TEL00797,2022-03-13,Male,0,Yes,Yes,Delhi,28,Month-to-month,Electronic check,Yes,Fiber optic,No,No,71.63,2005.64,Yes
TEL00798,2018-12-29,Female,0,Yes,No,West Bengal,67,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,20.26,1357.42,No
TEL00799,2019-06-27,Female,0,Yes,No,Karnataka,61,Two year,Credit card,No,DSL,No,No,30.47,1858.67,No
TEL00800,2020-12-18,Male,0,No,No,West Bengal,43,two year ,Credit card,Yes,Fiber optic,Yes,No,77.7,3341.1,No
TEL00801,2018-09-30,Female,0,No,No,Karnataka,70,Month-to-month,Mailed check,Yes,DSL,No,Yes,56.44,3950.8,No
TEL00802,2022-07-11,Female,1,Yes,No,Tamil Nadu,24,Two year,Bank transfer,No,Fiber optic,No,No,71.78,1722.72,No
TEL00803,2019-06-27,Female,0,No,No,Tamil Nadu,61,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,76.64,4675.04,No
TEL00804,2018-11-29,Male,0,No,Yes,Maharashtra,68,One year,Credit card,No,Fiber optic,No,No,74.64,5075.52,No
TEL00805,2020-12-18,Male,0,No,No,Gujarat,43,Month-to-month,Electronic check,Yes,DSL,No,Yes,57.06,2453.58,Yes
TEL00806,2023-08-05,Male,0,No,No,Maharashtra,11,Month-to-month,Bank transfer,No,DSL,No,No,38.13,419.43,No
TEL00807,2022-10-09,Male,0,Yes,No,Karnataka,21,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,19.63,412.23,No
TEL00808,2021-06-16,Male,0,No,No,Tamil Nadu,37,Month-to-month,Electronic check,No,DSL,No,Yes,53.59,1982.83,No
TEL00809,2022-11-08,,0,No,Yes,Gujarat,20,Month-to-month,Electronic check,No,Fiber optic,Yes,Yes,82.21,1644.2,Yes
TEL00810,2024-01-02,Female,0,Yes,No,Gujarat,6,One year,Credit card,No,DSL,No,No,37.65,225.9,No
TEL00811,2023-07-06,Male,0,No,No,Karnataka,12,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,64.56,774.72,No
TEL00812,2018-09-30,Female,0,No,No,Tamil Nadu,70,One year,Mailed check,Yes,DSL,No,No,47.72,3340.4,No
TEL00813,2022-04-12,Male,1,No,No,Karnataka,27,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,80.86,2183.22,Yes
TEL00814,2021-01-17,Male,0,Yes,Yes,Delhi,42,Two year,Mailed check,Yes,DSL,No,Yes,63.4,2662.8,No
TEL00815,2021-11-13,Male,0,No,Yes,Karnataka,32,Month-to-month,Credit card,Yes,No,No internet service,No internet service,23.52,752.64,No
TEL00816,2019-09-25,Female,0,No,Yes,Tamil Nadu,58,month-to-month ,Electronic check,No,Fiber optic,No,Yes,68.33,3963.14,Yes
TEL00817,2023-12-03,Male,0,No,Yes,Delhi,7,Month-to-month,Bank transfer,Yes,Fiber optic,No,Yes,78.69,550.83,No
TEL00818,2022-11-08,Female,0,Yes,No,West Bengal,20,One year,Mailed check,Yes,Fiber optic,No,Yes,74.28,1485.6,No
TEL00819,2021-01-17,Female,0,Yes,No,Karnataka,42,month-to-month ,Electronic check,No,No,No internet service,No internet service,18.0,756.0,Yes
TEL00820,2019-09-25,Male,0,No,No,Gujarat,58,One year,Credit card,No,Fiber optic,No,Yes,63.86,3703.88,No
